Timestamp(ms),Current(uA)
44917,158474.406
44918,158096.672
44919,158082.234
44920,158206.594
44921,156278.125
44922,158111.656
44923,159266.828
44924,158359.000
44925,160259.125
44926,156848.531
44927,157862.531
44928,157616.656
44929,157058.156
44930,159347.938
44931,156656.813
44932,159219.078
44933,156701.422
44934,159891.094
44935,157529.250
44936,158711.516
44937,158310.875
44938,155794.188
44939,158463.516
44940,157922.391
44941,156972.625
44942,159696.469
44943,157003.469
44944,160350.719
44945,157261.984
44946,159357.609
44947,157319.047
44948,156486.578
44949,158374.625
44950,156151.016
44951,158627.484
44952,158235.922
44953,158031.016
44954,159352.797
44955,156873.469
44956,159347.938
44957,157916.750
44958,160152.891
44959,159704.688
44960,157091.594
44961,159939.203
44962,156816.313
44963,159175.344
44964,159118.016
44965,160148.156
44966,160055.281
44967,156609.516
44968,159243.719
44969,157965.516
44970,160283.047
44971,160100.250
44972,158372.531
44973,159942.078
44974,157188.156
44975,159256.750
44976,158321.547
44977,159709.906
44978,160316.750
44979,156246.828
44980,159695.328
44981,156995.188
44982,159261.234
44983,159761.281
44984,158353.203
44985,159846.078
44986,156541.641
44987,158773.234
44988,158979.031
44989,157596.172
44990,159476.938
44991,157220.422
44992,158693.641
44993,157433.938
44994,158277.328
44995,158640.500
44996,157760.609
44997,158645.703
44998,157016.000
44999,157754.094
45000,157997.719
45001,159425.969
45002,160358.906
45003,157366.563
45004,160146.891
45005,157776.594
45006,157785.578
45007,161074.141
45008,158225.656
45009,159896.422
45010,158200.094
45011,160591.484
45012,159088.938
45013,157793.859
45014,160423.359
45015,157419.516
45016,161507.703
45017,157927.016
45018,159601.844
45019,160537.422
45020,157953.891
45021,159942.734
45022,158415.828
45023,160984.656
45024,159101.656
45025,159783.500
45026,160979.609
45027,157637.234
45028,159734.609
45029,158385.234
45030,158992.672
45031,158558.672
45032,157128.703
45033,161703.016
45034,158613.813
45035,160397.750
45036,157907.109
45037,156604.172
45038,158845.859
45039,156156.406
45040,159110.047
45041,156976.063
45042,158448.609
45043,158926.172
45044,157173.422
45045,159672.875
45046,156889.859
45047,159596.547
45048,157897.047
45049,157438.453
45050,158937.703
45051,156086.797
45052,159410.563
45053,157498.266
45054,160574.203
45055,158490.313
45056,156419.984
45057,159289.547
45058,156993.250
45059,159532.688
45060,157740.203
45061,157331.297
45062,158924.469
45063,156006.219
45064,159939.188
45065,157605.750
45066,157127.906
45067,158240.266
45068,157107.219
45069,159378.547
45070,156380.000
45071,156835.984
45072,158006.125
45073,157562.266
45074,161089.438
45075,157122.203
45076,157872.313
45077,157833.359
45078,157426.578
45079,159070.734
45080,157244.422
45081,159810.563
45082,156791.578
45083,157596.094
45084,159205.406
45085,157645.641
45086,159600.328
45087,157136.797
45088,159667.609
45089,157124.000
45090,159503.750
45091,158640.109
45092,156990.875
45093,159288.844
45094,157839.875
45095,159619.094
45096,158686.188
45097,159169.359
45098,158478.938
45099,157223.047
45100,157919.797
45101,158072.922
45102,157334.984
45103,160257.578
45104,158224.547
45105,160847.594
45106,157420.359
45107,158281.406
45108,158081.453
45109,156677.016
45110,159496.422
45111,156290.313
45112,159818.781
45113,156986.672
45114,157429.047
45115,159330.891
45116,156903.594
45117,159316.313
45118,157021.391
45119,159745.578
45120,157892.000
45121,156724.000
45122,158920.469
45123,156388.500
45124,160369.328
45125,157609.859
45126,159807.156
45127,158405.688
45128,156134.219
45129,158831.047
45130,156520.000
45131,159460.063
45132,157783.938
45133,156401.969
45134,160046.016
45135,156986.734
45136,159534.016
45137,157439.266
45138,159309.969
45139,158203.109
45140,156088.500
45141,159010.625
45142,156685.516
45143,159167.984
45144,158804.844
45145,159777.875
45146,158910.813
45147,156170.453
45148,158654.828
45149,157282.453
45150,158825.969
45151,158151.203
45152,155786.594
45153,158503.047
45154,157315.250
45155,158668.563
45156,157699.859
45157,157975.266
45158,158282.281
45159,154765.563
45160,152476.563
45161,151691.469
45162,151361.203
45163,150908.563
45164,151701.047
45165,151258.688
45166,150987.438
45167,151078.391
45168,151001.953
45169,151532.250
45170,152590.500
45171,153022.609
45172,154555.484
45173,156674.688
45174,156285.875
45175,157267.328
45176,155854.953
45177,157170.141
45178,156508.844
45179,155825.063
45180,157268.734
45181,155656.344
45182,157089.109
45183,155975.031
45184,156629.297
45185,157765.641
45186,156388.297
45187,157534.188
45188,155883.672
45189,157260.313
45190,156495.609
45191,156214.031
45192,157496.219
45193,155682.359
45194,157876.016
45195,156134.547
45196,156873.719
45197,156806.484
45198,155659.969
45199,157023.188
45200,155717.688
45201,157429.563
45202,156619.203
45203,155779.031
45204,157736.703
45205,155965.234
45206,157323.594
45207,156478.500
45208,157136.719
45209,157193.188
45210,156067.000
45211,157593.656
45212,156251.938
45213,157487.578
45214,157878.719
45215,157194.719
45216,157991.750
45217,155581.203
45218,157151.891
45219,156651.953
45220,156942.969
45221,157262.891
45222,155591.203
45223,157409.688
45224,156781.625
45225,157482.125
45226,156887.766
45227,156961.313
45228,157708.750
45229,155596.641
45230,156979.734
45231,156427.047
45232,156647.984
45233,156974.188
45234,156962.969
45235,157859.828
45236,156177.859
45237,157288.484
45238,157308.016
45239,156918.250
45240,157999.453
45241,155788.000
45242,156932.609
45243,156663.531
45244,157836.156
45245,158313.172
45246,156483.391
45247,157828.000
45248,156052.000
45249,156961.313
45250,157010.797
45251,156398.516
45252,157430.797
45253,155537.578
45254,157734.797
45255,156261.813
45256,156304.531
45257,157563.344
45258,156006.750
45259,157346.859
45260,156060.969
45261,156460.188
45262,157144.297
45263,156324.688
45264,157666.219
45265,155471.297
45266,157138.141
45267,155893.359
45268,156253.813
45269,157361.375
45270,156129.484
45271,157942.266
45272,156462.063
45273,157365.047
45274,157610.516
45275,156556.078
45276,157728.391
45277,155899.703
45278,157671.469
45279,156531.844
45280,156519.641
45281,158065.344
45282,156217.297
45283,157781.969
45284,157016.719
45285,157673.453
45286,156833.266
45287,155982.672
45288,157664.125
45289,156283.109
45290,157741.438
45291,156443.828
45292,157016.609
45293,157696.109
45294,156231.672
45295,157768.031
45296,156632.219
45297,157476.156
45298,157100.609
45299,156010.516
45300,157426.703
45301,156167.500
45302,157364.063
45303,156844.688
45304,157762.672
45305,157750.078
45306,155399.016
45307,156986.375
45308,156100.094
45309,156716.000
45310,157053.484
45311,156569.656
45312,157482.516
45313,155214.422
45314,157514.109
45315,157099.563
45316,156773.172
45317,157590.516
45318,155146.234
45319,157409.078
45320,156618.672
45321,157080.000
45322,157080.000
45323,156691.016
45324,158295.844
45325,155514.344
45326,156972.281
45327,156871.578
45328,157188.797
45329,157991.266
45330,156731.031
45331,157677.719
45332,155838.672
45333,156715.500
45334,157929.156
45335,156605.438
45336,157643.000
45337,155451.891
45338,156728.453
45339,156856.906
45340,156424.328
45341,157742.594
45342,156103.531
45343,157400.516
45344,156750.172
45345,156914.547
45346,157885.984
45347,156697.672
45348,157850.766
45349,155838.375
45350,157487.203
45351,156317.953
45352,156480.422
45353,157574.969
45354,156574.281
45355,157874.734
45356,156004.891
45357,156119.016
45358,157080.750
45359,155921.266
45360,157301.625
45361,155854.141
45362,156952.922
45363,156248.422
45364,156070.234
45365,157344.672
45366,155463.375
45367,157080.516
45368,155858.563
45369,156542.141
45370,156522.094
45371,155487.391
45372,156779.438
45373,155402.578
45374,157306.844
45375,156173.734
45376,155702.969
45377,156858.719
45378,155211.297
45379,157069.391
45380,156166.125
45381,156443.469
45382,156869.641
45383,155646.563
45384,157582.375
45385,156241.828
45386,156912.984
45387,156428.344
45388,156352.766
45389,157460.828
45390,155128.547
45391,156636.828
45392,156010.766
45393,156653.563
45394,157514.563
45395,155496.391
45396,157040.219
45397,155952.766
45398,156962.938
45399,156520.625
45400,156634.656
45401,157545.828
45402,155480.188
45403,156905.141
45404,156883.234
45405,157105.953
45406,157574.328
45407,156663.844
45408,157603.109
45409,155945.281
45410,156807.984
45411,156748.906
45412,156363.547
45413,157197.203
45414,156085.250
45415,157099.078
45416,156362.438
45417,156469.609
45418,157348.875
45419,156214.375
45420,157422.156
45421,155754.828
45422,156934.109
45423,157201.141
45424,157226.297
45425,157554.875
45426,155930.391
45427,157218.031
45428,156169.969
45429,156272.031
45430,157481.125
45431,156026.422
45432,157480.156
45433,156018.203
45434,157249.875
45435,157462.688
45436,156471.016
45437,157186.297
45438,155579.656
45439,157121.406
45440,155726.594
45441,156199.797
45442,157199.313
45443,156047.656
45444,158061.563
45445,156037.781
45446,157107.563
45447,156182.641
45448,155708.344
45449,157113.641
45450,155224.594
45451,156934.766
45452,155903.797
45453,155895.109
45454,157792.297
45455,155900.844
45456,157271.938
45457,156106.875
45458,156894.047
45459,156217.781
45460,155374.344
45461,156948.453
45462,155218.406
45463,156758.906
45464,156600.438
45465,157237.188
45466,157216.438
45467,155532.734
45468,157134.266
45469,155869.594
45470,157005.438
45471,156792.641
45472,155877.156
45473,157197.984
45474,156267.516
45475,156876.609
45476,155845.703
45477,155241.594
45478,155399.781
45479,152390.172
45480,151377.250
45481,151137.516
45482,150993.297
45483,150741.750
45484,151340.828
45485,151004.469
45486,150901.656
45487,150825.969
45488,150581.250
45489,151542.250
45490,152918.156
45491,153335.516
45492,155429.078
45493,156239.156
45494,156401.719
45495,157136.938
45496,155767.859
45497,157082.609
45498,155947.516
45499,156288.156
45500,157157.531
45501,155950.922
45502,157461.172
45503,155965.813
45504,157439.406
45505,157199.953
45506,156423.266
45507,157849.156
45508,156062.906
45509,157159.047
45510,156131.109
45511,156506.047
45512,157485.297
45513,156203.000
45514,158239.797
45515,156219.719
45516,157422.406
45517,156814.422
45518,156175.219
45519,157601.219
45520,155738.469
45521,157300.266
45522,156299.734
45523,156267.703
45524,158108.031
45525,156198.656
45526,157657.828
45527,155851.297
45528,156821.844
45529,156631.688
45530,156155.547
45531,157579.156
45532,156307.219
45533,157716.625
45534,157309.672
45535,157518.344
45536,157418.500
45537,156075.469
45538,157535.016
45539,156246.188
45540,157277.016
45541,156986.609
45542,156387.000
45543,157808.594
45544,156737.359
45545,157835.891
45546,156446.234
45547,156967.406
45548,157145.625
45549,155846.563
45550,157128.078
45551,156212.094
45552,157127.391
45553,157038.641
45554,157640.922
45555,158163.938
45556,155966.156
45557,157536.359
45558,156794.688
45559,156965.375
45560,157245.891
45561,155207.281
45562,157184.578
45563,156271.844
45564,157786.406
45565,157379.750
45566,156993.313
45567,157988.719
45568,155868.875
45569,157305.641
45570,156612.500
45571,156403.797
45572,157429.703
45573,156257.219
45574,158449.203
45575,156163.328
45576,157124.281
45577,157157.547
45578,156790.125
45579,157357.828
45580,155324.594
45581,156629.781
45582,156572.969
45583,156685.563
45584,158445.922
45585,156324.094
45586,157372.953
45587,156157.188
45588,157021.578
45589,157469.609
45590,156681.938
45591,157805.172
45592,155739.438
45593,157203.766
45594,157174.438
45595,156745.531
45596,157675.484
45597,156200.766
45598,157926.813
45599,156507.594
45600,156921.969
45601,157643.141
45602,156321.484
45603,157651.203
45604,156684.813
45605,157871.594
45606,156834.813
45607,156698.844
45608,158186.531
45609,156359.438
45610,157719.125
45611,156138.547
45612,157082.578
45613,156917.078
45614,156966.734
45615,157924.094
45616,155998.625
45617,157564.125
45618,156857.047
45619,156363.516
45620,157879.641
45621,155936.063
45622,157604.703
45623,156578.438
45624,157987.906
45625,157159.109
45626,155961.953
45627,157273.000
45628,156211.359
45629,157541.828
45630,156823.188
45631,156954.625
45632,157292.688
45633,155316.828
45634,157825.469
45635,156537.047
45636,157738.734
45637,157524.750
45638,156388.625
45639,157869.953
45640,156179.156
45641,157069.438
45642,156530.078
45643,157227.234
45644,158673.797
45645,155830.531
45646,157581.703
45647,156808.984
45648,157469.797
45649,157403.719
45650,156672.438
45651,157824.703
45652,155622.609
45653,157364.906
45654,157592.516
45655,156813.266
45656,157849.000
45657,155200.531
45658,157201.297
45659,156461.203
45660,156903.891
45661,157194.703
45662,156160.531
45663,157585.594
45664,156296.391
45665,157303.297
45666,157130.891
45667,157135.203
45668,157724.484
45669,156458.141
45670,157718.094
45671,156384.984
45672,157037.688
45673,157821.813
45674,157385.297
45675,158212.063
45676,156220.313
45677,157023.156
45678,156994.859
45679,155931.688
45680,157507.297
45681,155672.766
45682,157387.891
45683,156153.359
45684,156699.672
45685,157375.094
45686,156409.578
45687,157673.953
45688,155881.000
45689,157242.781
45690,156971.484
45691,156456.203
45692,157763.781
45693,155938.766
45694,157955.281
45695,156497.672
45696,156370.531
45697,157597.734
45698,156278.828
45699,157671.672
45700,156277.828
45701,157208.813
45702,156498.641
45703,156092.266
45704,158675.422
45705,156181.797
45706,157487.625
45707,156401.266
45708,156862.516
45709,157150.500
45710,156307.250
45711,157537.031
45712,156159.094
45713,157236.203
45714,157452.469
45715,156262.391
45716,157645.406
45717,155831.734
45718,157485.375
45719,156910.359
45720,157278.656
45721,157510.656
45722,156204.484
45723,157404.781
45724,156748.047
45725,157385.984
45726,156779.203
45727,157155.484
45728,158085.625
45729,155792.547
45730,157157.500
45731,156485.047
45732,157066.078
45733,157080.328
45734,155893.969
45735,157177.844
45736,155868.094
45737,156636.766
45738,156889.469
45739,156737.047
45740,157631.016
45741,155750.406
45742,156983.813
45743,156524.781
45744,157645.688
45745,157986.203
45746,156497.031
45747,157579.844
45748,155577.281
45749,156611.406
45750,156890.672
45751,156485.875
45752,157633.141
45753,155550.469
45754,157749.453
45755,156864.406
45756,156765.188
45757,157642.938
45758,156395.953
45759,157740.938
45760,156254.109
45761,156810.578
45762,157347.516
45763,156252.047
45764,157944.188
45765,155609.969
45766,156879.016
45767,156007.734
45768,156227.438
45769,157501.641
45770,156031.031
45771,157383.469
45772,155844.328
45773,156309.250
45774,157562.547
45775,156509.656
45776,157296.016
45777,155501.656
45778,157258.984
45779,156329.359
45780,156257.281
45781,157289.781
45782,155650.125
45783,156983.156
45784,156856.609
45785,157487.641
45786,156582.313
45787,155963.750
45788,157362.094
45789,155845.891
45790,157277.047
45791,156730.813
45792,156268.281
45793,157242.969
45794,156136.000
45795,157275.938
45796,155854.078
45797,155554.438
45798,154869.156
45799,152327.266
45800,151185.672
45801,151031.031
45802,150895.844
45803,150549.922
45804,151232.984
45805,150905.078
45806,150602.797
45807,150681.047
45808,150752.813
45809,152236.438
45810,153032.797
45811,153731.344
45812,156073.656
45813,156063.594
45814,156928.547
45815,157342.469
45816,156014.625
45817,156938.266
45818,155446.484
45819,156543.656
45820,156612.859
45821,156276.734
45822,157568.953
45823,155428.656
45824,157526.203
45825,156667.375
45826,156595.500
45827,157500.078
45828,156530.313
45829,157441.484
45830,155765.516
45831,156553.922
45832,156758.250
45833,156274.266
45834,157873.719
45835,155921.141
45836,156778.688
45837,155718.797
45838,156171.922
45839,157286.688
45840,156151.813
45841,157525.484
45842,156229.422
45843,156831.625
45844,157919.609
45845,156803.531
45846,157763.750
45847,155456.141
45848,157320.047
45849,156415.375
45850,156656.813
45851,157671.172
45852,156062.391
45853,157719.844
45854,157041.391
45855,157677.516
45856,156700.547
45857,156097.203
45858,157509.266
45859,155955.734
45860,157603.203
45861,156514.906
45862,156218.594
45863,157327.109
45864,156713.813
45865,157517.156
45866,155823.234
45867,156999.516
45868,156884.766
45869,156086.938
45870,157241.078
45871,155435.141
45872,157113.000
45873,156306.500
45874,157557.641
45875,157022.031
45876,155278.281
45877,156625.547
45878,155533.188
45879,156789.531
45880,156408.531
45881,155619.250
45882,157131.203
45883,155928.766
45884,157992.469
45885,156555.094
45886,157016.578
45887,157331.531
45888,155472.078
45889,157160.031
45890,156236.234
45891,157027.594
45892,156988.281
45893,156523.016
45894,158589.734
45895,156202.063
45896,157459.281
45897,156689.078
45898,156769.453
45899,157136.484
45900,155062.641
45901,157279.984
45902,156528.156
45903,157286.922
45904,157706.703
45905,156375.328
45906,157297.984
45907,155262.922
45908,156556.219
45909,156580.016
45910,157101.750
45911,157927.813
45912,156452.250
45913,157490.766
45914,156483.750
45915,157214.641
45916,157438.359
45917,156300.953
45918,157460.781
45919,155450.656
45920,156684.203
45921,156838.641
45922,157012.828
45923,158132.219
45924,157167.016
45925,158427.516
45926,156558.281
45927,156770.844
45928,157490.797
45929,156912.094
45930,157973.688
45931,156227.656
45932,158194.969
45933,156998.266
45934,157642.109
45935,158443.391
45936,156407.359
45937,157839.094
45938,156344.500
45939,156697.094
45940,157642.406
45941,156128.125
45942,157830.266
45943,156043.547
45944,158057.297
45945,156697.328
45946,156265.766
45947,157714.016
45948,155966.094
45949,157325.594
45950,156153.766
45951,157184.469
45952,156815.563
45953,155842.313
45954,158121.625
45955,156009.031
45956,157292.016
45957,156323.953
45958,155912.031
45959,157103.094
45960,155339.078
45961,156852.953
45962,155984.969
45963,156857.750
45964,157349.625
45965,155838.828
45966,157791.656
45967,155939.875
45968,157610.891
45969,156814.375
45970,157134.234
45971,157464.438
45972,155348.734
45973,157095.344
45974,157080.859
45975,157434.813
45976,157073.828
45977,155423.219
45978,157137.922
45979,155617.891
45980,156960.844
45981,156426.344
45982,156775.219
45983,157594.344
45984,156017.203
45985,157421.250
45986,156626.047
45987,157210.906
45988,157541.391
45989,156862.484
45990,157794.813
45991,155638.109
45992,156576.906
45993,156530.219
45994,156787.984
45995,157434.984
45996,155074.297
45997,156475.344
45998,156140.641
45999,156384.016
46000,157040.938
46001,155827.516
46002,157466.625
46003,155584.422
46004,157458.688
46005,157185.641
46006,156408.031
46007,157601.516
46008,156109.594
46009,157668.563
46010,155974.953
46011,156236.500
46012,157689.047
46013,156371.625
46014,158181.250
46015,156331.016
46016,156931.891
46017,157245.047
46018,156483.344
46019,157663.188
46020,155740.844
46021,157563.234
46022,156250.453
46023,156366.063
46024,158224.594
46025,156446.484
46026,157538.156
46027,155959.250
46028,157229.594
46029,156590.000
46030,155973.672
46031,157366.891
46032,155584.500
46033,157092.891
46034,156552.328
46035,156542.656
46036,157455.516
46037,156137.109
46038,157113.078
46039,155739.922
46040,157176.281
46041,156720.688
46042,155821.391
46043,157316.891
46044,156509.938
46045,157294.828
46046,156691.766
46047,157051.328
46048,156923.219
46049,155886.375
46050,157489.656
46051,156402.734
46052,157540.531
46053,156730.984
46054,156709.188
46055,157861.797
46056,156085.234
46057,157733.906
46058,156689.875
46059,156851.203
46060,156949.641
46061,155598.641
46062,157302.750
46063,156122.484
46064,157739.141
46065,157257.109
46066,156957.625
46067,157767.281
46068,155758.578
46069,157298.984
46070,156598.609
46071,156489.484
46072,157351.781
46073,155147.891
46074,157785.438
46075,156461.453
46076,157234.516
46077,157263.703
46078,156870.766
46079,157917.578
46080,155601.609
46081,157248.188
46082,156816.594
46083,156879.938
46084,158175.000
46085,156307.422
46086,157818.313
46087,156116.266
46088,156866.469
46089,157145.094
46090,156398.578
46091,157169.547
46092,155088.922
46093,156560.234
46094,157071.484
46095,156718.016
46096,157730.063
46097,156136.953
46098,157339.031
46099,155851.422
46100,156415.531
46101,156846.688
46102,156025.969
46103,157226.219
46104,156209.547
46105,157383.656
46106,156185.188
46107,156233.234
46108,157665.266
46109,155985.078
46110,157620.031
46111,155863.125
46112,156170.750
46113,157235.484
46114,156851.188
46115,157623.703
46116,155221.781
46117,155341.813
46118,153968.625
46119,151874.547
46120,151250.797
46121,150603.875
46122,150922.656
46123,150878.234
46124,151482.938
46125,151523.594
46126,151277.766
46127,151344.063
46128,151441.109
46129,152949.469
46130,153636.484
46131,154406.406
46132,156675.266
46133,155652.641
46134,157557.016
46135,156851.672
46136,156644.766
46137,157674.422
46138,155797.797
46139,157006.859
46140,156562.266
46141,156980.000
46142,157024.156
46143,155471.000
46144,157855.156
46145,156471.109
46146,157042.594
46147,156982.156
46148,156855.625
46149,157660.234
46150,155578.063
46151,157015.797
46152,156491.141
46153,156908.625
46154,157888.438
46155,156458.578
46156,157051.719
46157,155428.938
46158,156565.875
46159,156921.516
46160,156469.609
46161,158166.813
46162,155767.406
46163,156864.141
46164,157149.766
46165,156924.422
46166,157978.219
46167,156657.922
46168,157530.672
46169,156130.422
46170,157076.563
46171,157310.219
46172,156643.734
46173,157617.406
46174,156430.438
46175,157690.453
46176,156522.547
46177,156495.406
46178,157755.844
46179,156231.703
46180,157619.953
46181,156121.953
46182,156662.906
46183,157249.125
46184,157055.281
46185,157674.281
46186,155808.672
46187,157482.547
46188,156639.328
46189,156447.703
46190,157797.234
46191,156700.141
46192,158188.688
46193,156780.188
46194,157957.063
46195,157062.734
46196,156235.922
46197,157879.875
46198,156299.172
46199,158201.125
46200,157375.484
46201,157133.719
46202,158319.891
46203,156566.750
46204,158887.297
46205,157078.875
46206,157609.922
46207,157261.500
46208,156393.844
46209,157652.109
46210,156363.625
46211,157689.234
46212,157083.016
46213,157421.672
46214,158102.516
46215,156070.750
46216,157644.422
46217,156524.984
46218,157823.141
46219,157237.609
46220,156382.234
46221,157549.016
46222,156112.266
46223,157117.281
46224,157310.125
46225,156967.969
46226,157773.016
46227,155770.078
46228,157714.547
46229,157029.859
46230,157515.078
46231,157457.266
46232,156954.375
46233,157851.141
46234,156543.188
46235,157571.453
46236,156918.063
46237,156850.703
46238,158024.406
46239,155742.703
46240,157473.219
46241,156897.547
46242,157480.313
46243,157831.922
46244,157432.594
46245,157851.172
46246,156027.375
46247,157176.328
46248,157343.625
46249,156975.359
46250,157963.734
46251,156350.672
46252,157760.766
46253,156254.516
46254,157479.594
46255,157552.547
46256,156511.938
46257,157271.484
46258,155664.531
46259,157265.031
46260,157319.141
46261,156591.031
46262,157944.953
46263,156185.469
46264,158057.813
46265,156327.281
46266,156922.266
46267,157513.594
46268,156377.547
46269,157777.703
46270,155928.703
46271,157405.813
46272,156734.500
46273,156749.172
46274,158433.906
46275,156721.359
46276,158199.719
46277,156647.422
46278,156961.578
46279,158049.859
46280,156701.391
46281,158077.125
46282,156320.547
46283,157456.078
46284,157498.188
46285,156668.453
46286,157990.578
46287,156063.359
46288,157449.875
46289,156380.984
46290,157707.859
46291,157434.563
46292,156267.188
46293,157673.297
46294,156906.750
46295,157789.938
46296,157286.859
46297,156537.047
46298,158001.875
46299,155958.781
46300,157703.766
46301,157081.094
46302,157715.453
46303,157665.438
46304,156914.188
46305,157833.938
46306,156162.156
46307,157356.344
46308,156673.000
46309,157424.031
46310,158555.969
46311,155990.594
46312,157781.859
46313,157235.953
46314,158156.422
46315,157581.906
46316,155852.688
46317,157526.594
46318,156034.922
46319,157262.609
46320,157402.188
46321,156801.672
46322,157808.828
46323,155830.828
46324,157693.828
46325,156803.328
46326,156818.281
46327,157380.547
46328,156257.359
46329,157907.797
46330,156021.484
46331,156822.328
46332,157161.234
46333,156532.672
46334,158506.656
46335,155813.047
46336,157034.766
46337,156269.563
46338,156354.563
46339,157570.078
46340,156390.500
46341,157658.625
46342,156006.859
46343,156879.438
46344,158355.266
46345,156914.844
46346,157639.734
46347,155692.969
46348,157056.344
46349,156273.609
46350,156309.703
46351,157445.344
46352,156014.625
46353,157646.656
46354,157024.469
46355,157102.813
46356,157422.359
46357,156678.172
46358,157914.484
46359,155895.578
46360,157902.078
46361,156749.016
46362,156687.969
46363,157962.563
46364,157266.250
46365,158264.875
46366,156554.453
46367,157401.734
46368,156414.875
46369,155941.438
46370,157494.781
46371,155881.047
46372,157866.891
46373,156862.422
46374,157230.047
46375,157898.406
46376,156412.734
46377,157715.250
46378,156089.734
46379,157346.500
46380,156934.188
46381,156148.203
46382,157521.938
46383,156421.031
46384,158390.375
46385,157173.484
46386,157321.078
46387,157519.375
46388,155919.797
46389,157232.313
46390,156302.672
46391,157719.703
46392,157360.203
46393,156014.813
46394,158088.828
46395,156174.344
46396,157536.578
46397,156593.828
46398,156824.484
46399,157189.563
46400,155400.109
46401,157550.953
46402,156338.922
46403,157044.625
46404,157867.766
46405,157155.016
46406,157973.906
46407,156000.984
46408,157411.281
46409,156431.203
46410,156623.500
46411,157758.297
46412,155785.484
46413,157589.922
46414,157325.438
46415,157567.563
46416,157588.234
46417,156703.594
46418,157774.406
46419,155792.359
46420,156930.359
46421,156816.453
46422,156881.281
46423,158244.375
46424,157507.453
46425,157953.875
46426,156392.891
46427,157196.938
46428,157523.469
46429,156766.984
46430,157828.703
46431,156358.406
46432,157447.609
46433,157154.203
46434,157586.531
46435,158355.125
46436,156175.906
46437,155955.563
46438,153955.297
46439,152212.750
46440,151488.453
46441,151184.359
46442,151081.156
46443,151254.594
46444,152013.844
46445,151542.578
46446,151437.438
46447,151273.656
46448,151529.719
46449,153055.406
46450,154076.000
46451,154966.672
46452,157200.828
46453,156220.547
46454,158315.578
46455,157034.094
46456,157352.000
46457,157575.125
46458,156043.203
46459,157671.141
46460,156340.578
46461,157283.000
46462,157186.391
46463,156089.625
46464,158153.453
46465,156403.000
46466,157492.656
46467,156657.172
46468,157292.547
46469,157444.391
46470,155636.078
46471,157633.953
46472,156319.422
46473,157111.422
46474,157658.328
46475,156916.672
46476,157879.594
46477,155668.391
46478,156839.094
46479,156103.234
46480,156624.938
46481,157297.938
46482,155425.688
46483,157326.766
46484,157376.828
46485,157443.344
46486,157464.672
46487,157252.578
46488,158121.422
46489,155998.781
46490,156894.406
46491,156801.797
46492,156837.031
46493,157614.188
46494,156994.984
46495,157853.391
46496,155905.672
46497,156865.688
46498,157122.766
46499,156436.047
46500,157405.078
46501,155632.063
46502,156612.313
46503,156538.141
46504,157233.438
46505,157930.172
46506,156396.453
46507,157525.828
46508,155838.063
46509,156558.984
46510,157154.500
46511,156256.828
46512,157540.906
46513,155787.688
46514,158122.969
46515,156616.609
46516,156517.484
46517,157775.547
46518,156280.813
46519,157655.422
46520,156054.453
46521,156234.859
46522,157247.359
46523,156116.906
46524,158394.938
46525,156374.391
46526,157491.953
46527,156519.953
46528,156723.328
46529,157846.391
46530,156017.281
46531,157396.594
46532,156121.281
46533,157298.172
46534,157570.391
46535,156318.016
46536,157357.297
46537,155838.344
46538,157039.578
46539,156342.234
46540,156245.641
46541,157450.234
46542,155745.563
46543,157360.016
46544,156686.250
46545,157563.141
46546,156954.828
46547,156183.531
46548,157501.547
46549,156116.563
46550,157689.859
46551,156616.938
46552,156753.094
46553,157419.406
46554,156024.656
46555,157550.016
46556,156313.422
46557,157218.375
46558,157301.813
46559,156025.078
46560,157535.891
46561,156369.063
46562,157494.703
46563,156784.438
46564,157785.625
46565,158058.625
46566,155770.313
46567,157630.328
46568,156774.563
46569,157354.469
46570,157359.953
46571,156489.313
46572,157704.797
46573,155692.094
46574,157371.266
46575,156905.094
46576,156696.969
46577,157932.781
46578,155676.359
46579,157159.688
46580,156626.219
46581,156774.281
46582,156964.953
46583,156292.344
46584,157998.828
46585,155681.969
46586,156788.906
46587,156805.594
46588,156379.766
46589,157520.031
46590,155820.641
46591,157620.563
46592,156163.266
46593,156552.781
46594,157779.344
46595,156341.656
46596,157608.125
46597,156100.188
46598,156930.438
46599,157112.000
46600,156799.125
46601,158208.156
46602,156152.531
46603,157255.125
46604,156764.469
46605,156992.188
46606,158018.203
46607,156493.375
46608,157543.469
46609,155996.094
46610,157725.625
46611,156630.500
46612,156394.875
46613,157540.000
46614,156409.969
46615,157620.969
46616,156535.969
46617,157159.703
46618,157963.078
46619,156258.750
46620,158053.406
46621,156366.406
46622,157481.813
46623,156499.297
46624,156724.891
46625,157668.797
46626,156101.063
46627,157921.000
46628,156656.656
46629,157664.250
46630,157509.125
46631,156023.266
46632,157608.781
46633,156285.422
46634,158552.203
46635,156924.906
46636,155890.844
46637,157241.297
46638,155683.438
46639,157274.609
46640,156509.797
46641,156969.203
46642,156954.547
46643,155253.703
46644,157788.688
46645,156202.234
46646,156909.328
46647,157151.141
46648,156658.406
46649,157940.422
46650,155654.469
46651,156800.328
46652,156412.406
46653,156876.250
46654,157932.594
46655,155553.203
46656,157263.313
46657,156472.766
46658,157398.750
46659,157284.359
46660,156847.828
46661,157920.500
46662,155798.391
46663,157163.266
46664,157419.000
